unit_id,page,section_path,table_name,row_header,unit,unit_type,text
annual_cscec_2025_report_field_001645,277,审计报告 > 五、 合并财务报表主要项目注释（续）,合并财务报表,营业收入,,financial_field,"租赁收入；9,141,318；-；-；-；-；9,333,009"
annual_cscec_2025_report_field_001646,277,审计报告 > 五、 合并财务报表主要项目注释（续）,合并财务报表,营业收入,,financial_field,"其他业务收入；9,333,009；-；-；-；-；865,576"
annual_cscec_2025_report_field_001647,277,审计报告 > 五、 合并财务报表主要项目注释（续）,合并财务报表,营业收入,,financial_field,"其中：租赁收入；865,576；1,213,589,480 538,571,922 283,839,707；9,608,209；36,532,493 2,082,141,811；合计；2024年（经重述）；房屋建筑工程 基础设施建；房地产开发与；设计勘察"
annual_cscec_2025_report_field_001648,277,审计报告 > 五、 合并财务报表主要项目注释（续）,合并财务报表,营业收入,,financial_field,"主营业务收入；2,179,168,163；-；- 286,266,168；-；8,247,083；在某一时点转让；294,513,251；在某一时段内转让；1,295,544,060 545,853,122"
annual_cscec_2025_report_field_001649,277,审计报告 > 五、 合并财务报表主要项目注释（续）,合并财务报表,营业收入,,financial_field,"租赁收入；9,317,161；-；-；-；-；8,166,123"
annual_cscec_2025_report_field_001650,277,审计报告 > 五、 合并财务报表主要项目注释（续）,合并财务报表,营业收入,,financial_field,"其他业务收入；8,166,123；-；-；-；-；896,220"
annual_cscec_2025_report_field_001651,277,审计报告 > 五、 合并财务报表主要项目注释（续）,合并财务报表,营业收入,,financial_field,"其中：租赁收入；896,220；1,295,544,060 545,853,122 305,905,418；10,341,946；29,689,740 2,187,334,286；合计；139"
annual_cscec_2025_report_field_001652,278,审计报告 > 五、 合并财务报表主要项目注释（续）,合并财务报表,营业收入,,financial_field,营业收入和营业成本（续）；53.；（3） 营业成本分解信息；2025年；房屋建筑工程 基础设施建；房地产开发与；设计勘察；其他；合计；设与投资
annual_cscec_2025_report_field_001653,278,审计报告 > 五、 合并财务报表主要项目注释（续）,合并财务报表,营业收入,,financial_field,"确认的收入来源于：；2025年；2024年；(经重述)；合同负债年初账面价值；267,215,278；239,582,293；于2025年12月31日,本集团剩余履约合同义务主要与本集团房地产销售及工程"
annual_cscec_2025_report_field_001654,278,审计报告 > 五、 合并财务报表主要项目注释（续）,合并财务报表,营业收入,,financial_field,"的未来履约期内按履约进度确认为收入。；54.；税金及附加；2025年；2024年；(经重述)；土地增值税；2,609,519；3,938,747；城市维护建设税"
annual_cscec_2025_report_field_001655,279,审计报告 > 五、 合并财务报表主要项目注释（续）,合并财务报表,研发投入,,financial_field,"研发费用；2025年；2024年；(经重述)；消耗的材料、燃料和动力费用；29,775,644；30,136,366；职工薪酬；9,408,692；10,880,175"
annual_cscec_2025_report_field_001656,280,审计报告 > 五、 合并财务报表主要项目注释（续）,合并财务报表,营业收入,,financial_field,"减：利息收入；(3,962,278 )；(4,232,406 )；减：利息资本化金额；(9,565,770 )；(10,912,909 )；手续费支出；1,780,867；1,886,823；汇兑损益"
annual_cscec_2025_report_field_001657,281,审计报告 > 五、 合并财务报表主要项目注释（续）,合并财务报表,营业收入,,financial_field,"债权投资在持有期间取得的利息收入；438,797；981,516"
annual_cscec_2025_report_field_001658,281,审计报告 > 五、 合并财务报表主要项目注释（续）,合并财务报表,营业收入,,financial_field,"其他权益工具投资在持有期间取得的股利收入；45,029；80,260"
annual_cscec_2025_report_field_001659,281,审计报告 > 五、 合并财务报表主要项目注释（续）,合并财务报表,营业收入,,financial_field,"其他债权投资在持有期间取得的利息收入；9,522；49,452；其他；(397,424 )；(245,763 )；合计；802,824；1,504,780"
annual_cscec_2025_report_field_001660,282,审计报告 > 五、 合并财务报表主要项目注释（续）,合并财务报表,流动资产,,financial_field,"其他流动资产减值损失；(204,440 )；(932,062 )；长期应收款坏账损失；(804,381 )；(622,209 )；其他；(539,803 )；(183,268 )；合计"
annual_cscec_2025_report_field_001661,282,审计报告 > 五、 合并财务报表主要项目注释（续）,合并财务报表,营业收入,,financial_field,"营业外收入；2025年；2024年 计入2025年非；经常性损益；(经重述)；应付款项转入；196,304；353,331；196,304；违约金"
annual_cscec_2025_report_field_001662,282,审计报告 > 五、 合并财务报表主要项目注释（续）,合并财务报表,营业收入,,financial_field,"罚没收入；121,815；124,662；121,815；与日常活动无关的政府补助；44,269；151,283；44,269"
annual_cscec_2025_report_field_001663,282,审计报告 > 五、 合并财务报表主要项目注释（续）,合并财务报表,流动资产,,financial_field,"非流动资产毁损报废利得；40,190；21,583；40,190；企业合并成本小于合并时应享有被；合并方可辨认净资产公允价值的；收益；693,545；-；693,545"
annual_cscec_2025_report_field_001664,283,审计报告 > 五、 合并财务报表主要项目注释（续）,合并财务报表,流动资产,,financial_field,"非流动资产毁损报废损失；37,276；44,067；37,276；诉讼预计负债；(55,402 )；1,000,409；(55,402 )；其他；79,372"
annual_cscec_2025_report_field_001665,283,审计报告 > 五、 合并财务报表主要项目注释（续）,合并财务报表,研发投入,,financial_field,"本集团营业成本、销售费用、管理费用及研发费用按照性质分类的补充资料如；下：；2025年；2024年；(经重述)；分包成本；720,224,795；728,252,663；耗用的原材料；467,087,666"
annual_cscec_2025_report_field_001666,284,审计报告 > 五、 合并财务报表主要项目注释（续）,合并财务报表,利润总额,,financial_field,所得税费用与利润总额的关系列示如下：；2025年；2024年；(经重述)
annual_cscec_2025_report_field_001667,284,审计报告 > 五、 合并财务报表主要项目注释（续）,合并财务报表,利润总额,,financial_field,"利润总额；70,221,649；80,046,319；按适用税率(25%)计算的所得税费用；17,555,412；20,011,580；子公司适用不同税率的影响；(3,018,883 )；(4,058,055 )"
annual_cscec_2025_report_field_001668,284,审计报告 > 五、 合并财务报表主要项目注释（续）,合并财务报表,营业收入,,financial_field,"非应税收入的影响；(985,032 )；(1,301,528 )"
annual_cscec_2025_report_field_001669,284,审计报告 > 五、 合并财务报表主要项目注释（续）,合并财务报表,研发投入,,financial_field,"研发费用加计扣除；(2,043,121 )；(2,023,158 )；不可抵扣的成本、费用和损失的影响；2,928,551；2,632,200；未确认的可抵扣亏损；2,663,191；3,158,939；使用前期未确认递延所得税资产的可"
annual_cscec_2025_report_field_001670,285,审计报告 > 五、 合并财务报表主要项目注释（续）,合并财务报表,基本每股收益,,financial_field,基本每股收益；1.11；持续经营；0.94
annual_cscec_2025_report_field_001671,285,审计报告 > 五、 合并财务报表主要项目注释（续）,合并财务报表,稀释每股收益,,financial_field,稀释每股收益；1.11；持续经营；0.94
annual_cscec_2025_report_field_001672,285,审计报告 > 五、 合并财务报表主要项目注释（续）,合并财务报表,基本每股收益,,financial_field,"基本每股收益的具体计算如下：；2024年；2025年；(经重述)；收益；归属于母公司股东的当期净利润；39,069,002；46,193,694；减：其他权益工具股息影响(注1)；(283,800 )"
annual_cscec_2025_report_field_001673,285,审计报告 > 五、 合并财务报表主要项目注释（续）,合并财务报表,基本每股收益,,financial_field,基本每股收益(元/股)；0.94；1.11；147
annual_cscec_2025_report_field_001674,286,审计报告 > 五、 合并财务报表主要项目注释（续）,合并财务报表,基本每股收益,,financial_field,"基本每股收益的具体计算如下：（续）；注1： 如附注五、47所述之永续债的有关条款及相关规定,本公司在计算基本"
annual_cscec_2025_report_field_001675,286,审计报告 > 五、 合并财务报表主要项目注释（续）,合并财务报表,现金红利,,financial_field,"每股收益时,将其他权益工具股息影响从归属于母公司股东的净利润中；予以扣除,于2025年度,归属于永续债持有人的股息约为2.84亿元；（2024年度：2.84亿元）。"
annual_cscec_2025_report_field_001676,286,审计报告 > 五、 合并财务报表主要项目注释（续）,合并财务报表,稀释每股收益,,financial_field,"稀释每股收益的影响如下：；2025年度,公司发行在外的限制性股票已全部注销,对每股收益无稀释性影；响。（2024年度,公司发行在外的限制性股票对每股收益无稀释性影响,本公；69.；现金流量表项目注释；（1） 与经营活动有关的现金；2025年；2024年"
annual_cscec_2025_report_field_001677,286,审计报告 > 五、 合并财务报表主要项目注释（续）,合并财务报表,营业收入,,financial_field,"利息收入；2,680,262；2,753,648；中建财务有限公司(“财务公司”)吸收存；款增加；157,215；-；其他；8,139,525；4,515,870"
annual_cscec_2025_report_field_001678,288,审计报告 > 五、 合并财务报表主要项目注释（续）,合并财务报表,流动负债,,financial_field,"其他流动负债；8,999,806；88,400,000；276,539；(87,676,476 )；-；9,999,869"
annual_cscec_2025_report_field_001679,288,审计报告 > 五、 合并财务报表主要项目注释（续）,合并财务报表,流动负债,,financial_field,"其他非流动负债(含一年内到期)；2,190,714；-；-；-；(61,408 )；2,129,306；合计；922,211,128；603,332,872"
annual_cscec_2025_report_field_001680,289,"审计报告 > 五、 合并财务报表主要项目注释（续） > 3、本年本集团以非现金资产收回债权金额为4,631,699千元,以非现金资产清",现金流量表,经营活动产生的现金流量净额,,financial_field,"将净利润调节为经营活动现金流量：；2025年；2024年；(经重述)；净利润；53,557,640；62,746,463；加：资产减值准备；7,210,082；6,456,693"
annual_cscec_2025_report_field_001681,289,"审计报告 > 五、 合并财务报表主要项目注释（续） > 3、本年本集团以非现金资产收回债权金额为4,631,699千元,以非现金资产清",现金流量表,经营活动产生的现金流量净额,,financial_field,"经营活动产生的现金流量净额；20,537,132；15,825,793；151"
annual_cscec_2025_report_field_001682,291,"审计报告 > 五、 合并财务报表主要项目注释（续） > 3、本年本集团以非现金资产收回债权金额为4,631,699千元,以非现金资产清",现金流量表,到期日,,financial_field,"本集团供应商融资安排付款到期日区间基本为1年以内,与可比应付账款到期；日区间基本一致。；153"
annual_cscec_2025_report_field_001683,292,"审计报告 > 五、 合并财务报表主要项目注释（续） > 3、本年本集团以非现金资产收回债权金额为4,631,699千元,以非现金资产清",现金流量表,流动资产,,financial_field,"一年内到期的非流动资产；沙特里亚尔；86,962；1.8680；162,445；76；1.9284；147；印度卢比；61,925"
annual_cscec_2025_report_field_001684,293,"审计报告 > 五、 合并财务报表主要项目注释（续） > 3、本年本集团以非现金资产收回债权金额为4,631,699千元,以非现金资产清",现金流量表,流动负债,,financial_field,"一年内到期的非流动负债；2,693,303；0.9032；2,432,591；2,469,868；0.9260；2,287,098；港元；60,900；5.4586"
annual_cscec_2025_report_field_001685,295,"审计报告 > 五、 合并财务报表主要项目注释（续） > 3、本年本集团以非现金资产收回债权金额为4,631,699千元,以非现金资产清",现金流量表,营业收入,,financial_field,"由于房屋及建筑物租赁产生的收入为9,141,318千元（2024年度：9,534,212千；元）。租出房屋及建筑物列示于投资性房地产,参见附注五、17。；本集团还将部分闲置机器设备、运输设备等用于出租,租赁期为1年至5年不；等,形成经营租赁,本年确认的租赁收入865,576千元（2024年度：679,169千；元）。；经营租赁；与经营租赁有关的损益列示如下：；2025年；2024年；(经重述)"
annual_cscec_2025_report_field_001686,295,"审计报告 > 五、 合并财务报表主要项目注释（续） > 3、本年本集团以非现金资产收回债权金额为4,631,699千元,以非现金资产清",现金流量表,营业收入,,financial_field,"租赁收入；10,006,894；10,213,381；2025年12月31日；2024年12月31日；(经重述)；1年以内(含1年)；5,897,765；5,067,261"
annual_cscec_2025_report_field_001687,296,审计报告 > 七、 合并范围的变更,财务报表,营业收入,,financial_field,业收入；(亏损)/利润；损)/利润；2025年4；海南建中实拓工；受中建集团；取得控制；程有限公司；最终控制；月30日
annual_cscec_2025_report_field_001688,297,审计报告 > 七、 合并范围的变更（续）,财务报表,流动资产,,financial_field,"其他流动资产；254；143；投资性房地产；29,702；30,356；固定资产；277,127；287,041；使用权资产"
annual_cscec_2025_report_field_001689,297,审计报告 > 七、 合并范围的变更（续）,财务报表,流动资产,,financial_field,"其他非流动资产；4；-；长期待摊费用；31,549；26,324；递延所得税资产；6,069；2,863；短期借款"
annual_cscec_2025_report_field_001690,297,审计报告 > 七、 合并范围的变更（续）,财务报表,流动负债,,financial_field,"其他流动负债；(181 )；(8,255 )；预计负债；(74 )；-；净资产；525,532；521,255"
annual_cscec_2025_report_field_001691,297,审计报告 > 七、 合并范围的变更（续）,财务报表,所有者权益,,financial_field,"减：少数股东权益；208,658；207,549；取得的净资产；316,874；313,706；3.；处置子公司；2025年度,本集团因处置子公司等原因而不再纳入合并范围的主体并不重大。；159"
annual_cscec_2025_report_field_001692,299,审计报告 > 八、 在其他主体中的权益（续）,八、 在其他主体中的权益（续）,所有者权益,,financial_field,（2） 存在重要少数股东权益的子公司；少数股东；归属于少数；向少数股东；年末累计；持股比例(%)；股东的损益
annual_cscec_2025_report_field_001693,299,审计报告 > 八、 在其他主体中的权益（续）,八、 在其他主体中的权益（续）,所有者权益,,financial_field,"支付股利 少数股东权益；中国海外发展；43.90；5,079,662；(3,695,514 )；169,378,365；中国建筑国际集团有限公司；38.19；3,279,924；(1,163,739 )"
annual_cscec_2025_report_field_001694,299,审计报告 > 八、 在其他主体中的权益（续）,八、 在其他主体中的权益（续）,所有者权益,,financial_field,（3） 存在重要少数股东权益的子公司的主要财务信息；下表列示了上述子公司按照本公司的会计政策进行必要调整后的主要财务信；2025年；中国海外发展；财务公司；中国建筑国际集；中建西部建设股；团有限公司；份有限公司
annual_cscec_2025_report_field_001695,299,审计报告 > 八、 在其他主体中的权益（续）,八、 在其他主体中的权益（续）,流动资产,,financial_field,"流动资产；29,814,808；184,065,121；26,577,459；180,296,362"
annual_cscec_2025_report_field_001696,299,审计报告 > 八、 在其他主体中的权益（续）,八、 在其他主体中的权益（续）,流动资产,,financial_field,"非流动资产；52,507,538；97,978,273；5,263,598；823,900,460；资产合计；82,322,346；282,043,394；31,841,057；259,059,458"
annual_cscec_2025_report_field_001697,299,审计报告 > 八、 在其他主体中的权益（续）,八、 在其他主体中的权益（续）,流动负债,,financial_field,"流动负债；62,376,700；129,782,370；20,961,593；216,838,506"
annual_cscec_2025_report_field_001698,299,审计报告 > 八、 在其他主体中的权益（续）,八、 在其他主体中的权益（续）,流动负债,,financial_field,"非流动负债；14,564；75,014,535；1,137,758；475,897,964"
annual_cscec_2025_report_field_001699,299,审计报告 > 八、 在其他主体中的权益（续）,八、 在其他主体中的权益（续）,总负债,,financial_field,"负债合计；62,391,264；204,796,905；22,099,351；172,227,295"
annual_cscec_2025_report_field_001700,299,审计报告 > 八、 在其他主体中的权益（续）,八、 在其他主体中的权益（续）,营业收入,,financial_field,"营业收入；1,906,571；100,714,533；18,107,780；12,526,823；净利润/(亏损)；759,956；9,005,382；(734,693 )；12,659,065"
annual_cscec_2025_report_field_001701,300,审计报告 > 八、 在其他主体中的权益（续）,八、 在其他主体中的权益（续）,所有者权益,,financial_field,（3） 存在重要少数股东权益的子公司的主要财务信息（续）；下表列示了上述子公司按照本公司的会计政策进行必要调整后的主要财务信；2024年；财务公司；中国建筑国际集；中建西部建设股；中国海外发展；团有限公司；份有限公司
annual_cscec_2025_report_field_001702,300,审计报告 > 八、 在其他主体中的权益（续）,八、 在其他主体中的权益（续）,流动资产,,financial_field,"流动资产；36,258,134；157,477,491；27,952,051；179,038,590"
annual_cscec_2025_report_field_001703,300,审计报告 > 八、 在其他主体中的权益（续）,八、 在其他主体中的权益（续）,流动资产,,financial_field,"非流动资产；51,048,401；91,756,054；5,546,009；818,265,455；资产合计；87,306,535；249,233,545；33,498,060；262,104,487"
annual_cscec_2025_report_field_001704,300,审计报告 > 八、 在其他主体中的权益（续）,八、 在其他主体中的权益（续）,流动负债,,financial_field,"流动负债；67,534,329；111,954,098；20,435,115；225,218,638"
annual_cscec_2025_report_field_001705,300,审计报告 > 八、 在其他主体中的权益（续）,八、 在其他主体中的权益（续）,流动负债,,financial_field,"非流动负债；-；69,575,882；2,344,437；487,323,125"
annual_cscec_2025_report_field_001706,300,审计报告 > 八、 在其他主体中的权益（续）,八、 在其他主体中的权益（续）,总负债,,financial_field,"负债合计；67,534,329；181,529,980；22,779,552；186,110,075"
annual_cscec_2025_report_field_001707,300,审计报告 > 八、 在其他主体中的权益（续）,八、 在其他主体中的权益（续）,营业收入,,financial_field,"营业收入；2,066,920；105,559,264；20,347,095；14,805,051；净利润/(亏损)；976,912；9,278,024；(220,546 )；15,665,530"
annual_cscec_2025_report_field_001708,300,审计报告 > 八、 在其他主体中的权益（续）,八、 在其他主体中的权益（续）,所有者权益,,financial_field,任何递延支付利息次数的限制。本集团将该等子公司永续债作为少数股东权益；核算。；162
annual_cscec_2025_report_field_001709,302,审计报告 > 八、 在其他主体中的权益（续）,八、 在其他主体中的权益（续）,流动资产,,financial_field,"流动资产；121,202,702；109,677,426；其中：现金和现金等价物；27,290,854；26,864,619"
annual_cscec_2025_report_field_001710,302,审计报告 > 八、 在其他主体中的权益（续）,八、 在其他主体中的权益（续）,流动资产,,financial_field,"非流动资产；7,980,192；9,021,414；129,182,894；资产合计；118,698,840"
annual_cscec_2025_report_field_001711,302,审计报告 > 八、 在其他主体中的权益（续）,八、 在其他主体中的权益（续）,流动负债,,financial_field,"流动负债；61,766,987；50,798,120"
annual_cscec_2025_report_field_001712,302,审计报告 > 八、 在其他主体中的权益（续）,八、 在其他主体中的权益（续）,流动负债,,financial_field,"非流动负债；29,864,844；29,853,980"
annual_cscec_2025_report_field_001713,302,审计报告 > 八、 在其他主体中的权益（续）,八、 在其他主体中的权益（续）,总负债,,financial_field,"负债合计；91,631,831；80,652,100"
annual_cscec_2025_report_field_001714,302,审计报告 > 八、 在其他主体中的权益（续）,八、 在其他主体中的权益（续）,所有者权益,,financial_field,"少数股东权益；6,155,196；6,425,393；31,395,867"
annual_cscec_2025_report_field_001715,302,审计报告 > 八、 在其他主体中的权益（续）,八、 在其他主体中的权益（续）,所有者权益,,financial_field,"归属于母公司股东权益；31,621,347；按持股比例享有的净资产份额；12,442,182；12,531,540；投资的账面价值；12,442,182；12,531,540；存在公开报价投资的公允价值；2,312,261"
annual_cscec_2025_report_field_001716,302,审计报告 > 八、 在其他主体中的权益（续）,八、 在其他主体中的权益（续）,营业收入,,financial_field,"营业收入；36,874,435；45,895,252；所得税费用；(816,342 )；(944,903 )；净利润；549,331；1,215,841；其他综合收益"
annual_cscec_2025_report_field_001717,303,审计报告 > 八、 在其他主体中的权益（续）,八、 在其他主体中的权益（续）,所有者权益,,financial_field,少数股东权益中核算。本集团不存在向该等结构化主体提供财务支持的义务和；意图。；165
annual_cscec_2025_report_field_001718,304,审计报告 > 九、 政府补助,财务报表,营业收入,,financial_field,"业外收入；他收益；变动；相关；与资产相关；中建二局广东建设基地一期；133,329；-；-；(4,167 )"
annual_cscec_2025_report_field_001719,304,审计报告 > 九、 政府补助,财务报表,营业收入,,financial_field,"计入营业外收入；77；16,729；与收益相关的政府补助；550,757；669,526；计入其他收益；506,565；534,972"
annual_cscec_2025_report_field_001720,304,审计报告 > 九、 政府补助,财务报表,营业收入,,financial_field,"计入营业外收入；44,192；134,554；合计；573,995；696,178；166"
annual_cscec_2025_report_field_001721,307,审计报告 > 十、 与金融工具相关的风险（续）,本集团在每个资产负债表,流动负债,,financial_field,"其他流动负债；12,924,642；-；-；-；12,924,642；长期借款；95,003,430；161,769,451；227,574,783"
annual_cscec_2025_report_field_001722,307,审计报告 > 十、 与金融工具相关的风险（续）,本集团在每个资产负债表,流动负债,,financial_field,"其他非流动负债；2,190,714；-；-；-；2,190,714；财务担保合同；65,373,614；436,000；2,402"
annual_cscec_2025_report_field_001723,307,审计报告 > 十、 与金融工具相关的风险（续）,本集团在每个资产负债表,流动负债,,financial_field,"其他流动负债；97,791,032；140,545,636；265,935,250；159,375,982；663,647,900；长期借款；21,885,205；20,523,171；60,291,650"
annual_cscec_2025_report_field_001724,307,审计报告 > 十、 与金融工具相关的风险（续）,本集团在每个资产负债表,流动负债,,financial_field,"其他非流动负债；103,182,542；2,654,114；815,678；3,112,517；109,764,851；财务担保合同；1,362,576,967；174,758,804；334,041,680"
annual_cscec_2025_report_field_001725,307,审计报告 > 十、 与金融工具相关的风险（续）,本集团在每个资产负债表,流动负债,,financial_field,注：上述长期借款、应付债券、租赁负债、长期应付款及其他非流动负债均包；含一年内到期的部分。；169
annual_cscec_2025_report_field_001726,308,审计报告 > 十、 与金融工具相关的风险（续）,本集团在每个资产负债表,利率,,financial_field,"的金融负债使本集团面临现金流量利率风险,固定利率的金融负债使本集团面；临公允价值利率风险。；于2025年12月31日,本集团之固定利率带息负债余额为394,142,732千元（2024；年12 月31 日：365,286,390 千元）,本集团之浮动利率带息负债余额为；539,906,532千元（2024年12月31日：491,931,865千元）。"
annual_cscec_2025_report_field_001727,308,审计报告 > 十、 与金融工具相关的风险（续）,本集团在每个资产负债表,利率,,financial_field,"本集团总部相关部门持续监控集团利率水平。利率上升会增加新增带息负债的；整,这些调整可能是进行利率互换的安排来降低利率风险。2025年度及2024年"
annual_cscec_2025_report_field_001728,308,审计报告 > 十、 与金融工具相关的风险（续）,本集团在每个资产负债表,利率,,financial_field,"整,这些调整可能是进行利率互换的安排来降低利率风险。2025年度及2024年；度,本集团并无重大利率互换安排。；于2025年12月31日,如果以浮动利率计算的借款利率上升或下降50个基点,而；其他因素保持不变,本集团的净利润会减少或增加约1,553,930千元（2024年12；月31日：约1,786,521千元）。；汇率风险"
annual_cscec_2025_report_field_001729,309,审计报告 > 十、 与金融工具相关的风险（续）,本集团在每个资产负债表,所有者权益,,financial_field,"本集团的总资本为合并资产负债表中所列示的股东权益。本集团利用资产负债；集团于2025年12月31日和2024年12月31日的资产负债率列示如下：；2025年12月31日；2024年12月31日；(经重述)；2,417,792,878"
annual_cscec_2025_report_field_001730,309,审计报告 > 十、 与金融工具相关的风险（续）,本集团在每个资产负债表,总负债,,financial_field,"总负债；2,738,171,656；3,189,774,343"
annual_cscec_2025_report_field_001731,309,审计报告 > 十、 与金融工具相关的风险（续）,本集团在每个资产负债表,总资产,,financial_field,"总资产；3,560,679,818；75.80%"
annual_cscec_2025_report_field_001732,309,审计报告 > 十、 与金融工具相关的风险（续）,本集团在每个资产负债表,资产负债率,,financial_field,资产负债率；76.90%；171
annual_cscec_2025_report_field_001733,311,审计报告 > 十一、公允价值的披露,财务报表,流动资产,,financial_field,"其他流动资产；上市权益工具投资；734,594；-；-；734,594；其他非流动金融资产；股权投资；-；-"
annual_cscec_2025_report_field_001734,312,审计报告 > 十一、公允价值的披露（续）,每个资产负债表,流动资产,,financial_field,"其他流动资产；上市权益工具投资；853,717；-；-；853,717；其他非流动金融资产；股权投资；-；-"
annual_cscec_2025_report_field_001735,313,审计报告 > 十一、公允价值的披露（续）,每个资产负债表,利率,,financial_field,"型,根据不可观察的市场价格或利率假设,采用折现估值模型估计公允价值。；产负债表日最合适的价值。；3.；持续第三层次公允价值计量的调节信息；持续的第三层次公允价值计量的调节信息如下：；2025年；年初余额 当期利得或损失总额；增加"
annual_cscec_2025_report_field_001736,328,审计报告 > 十二、关联方关系及其交易（续）,中已披露的重要合营和联营企业的情况,到期日,,financial_field,"担保到期日 担保是否履行完毕；关联方；否；2025年10月23日 2026年10月27日；1,404,900；否；2025年4月17日 2030年4月17日；672,123"
annual_cscec_2025_report_field_001737,328,审计报告 > 十二、关联方关系及其交易（续）,中已披露的重要合营和联营企业的情况,到期日,,financial_field,"到期日；青岛昌明置业有限公司；269,976 2025年6月16日"
annual_cscec_2025_report_field_001738,328,审计报告 > 十二、关联方关系及其交易（续）,中已披露的重要合营和联营企业的情况,到期日,,financial_field,无固定到期日；达州达环建设管理有限公司；2025年1月1日
annual_cscec_2025_report_field_001739,328,审计报告 > 十二、关联方关系及其交易（续）,中已披露的重要合营和联营企业的情况,到期日,,financial_field,"无固定到期日；90,000；青岛方跃置业有限公司；27,000 2025年12月30日 2026年12月29日；深圳市润朝房地产有限公司；20,000 2025年3月13日"
annual_cscec_2025_report_field_001740,328,审计报告 > 十二、关联方关系及其交易（续）,中已披露的重要合营和联营企业的情况,到期日,,financial_field,"无固定到期日；西安合汇兴尚置业有限公司；11,500 2025年11月20日"
annual_cscec_2025_report_field_001741,328,审计报告 > 十二、关联方关系及其交易（续）,中已披露的重要合营和联营企业的情况,到期日,,financial_field,无固定到期日；东莞市江畔新城房地产开发有限公司；2025年7月9日
annual_cscec_2025_report_field_001742,328,审计报告 > 十二、关联方关系及其交易（续）,中已披露的重要合营和联营企业的情况,到期日,,financial_field,"无固定到期日；1,200；合计；419,676；190"
annual_cscec_2025_report_field_001743,329,审计报告 > 十二、关联方关系及其交易（续）,中已披露的重要合营和联营企业的情况,到期日,,financial_field,"到期日；深圳市招航置业有限公司；1,198,500 2024年1月12日"
annual_cscec_2025_report_field_001744,329,审计报告 > 十二、关联方关系及其交易（续）,中已披露的重要合营和联营企业的情况,到期日,,financial_field,"无固定到期日；东莞市松润房地产有限公司；256,000 2024年1月31日"
annual_cscec_2025_report_field_001745,329,审计报告 > 十二、关联方关系及其交易（续）,中已披露的重要合营和联营企业的情况,到期日,,financial_field,无固定到期日；深圳市润朝房地产有限公司；2024年1月2日
annual_cscec_2025_report_field_001746,329,审计报告 > 十二、关联方关系及其交易（续）,中已披露的重要合营和联营企业的情况,到期日,,financial_field,"无固定到期日；107,000；北京怡璟置业有限公司；98,000 2024年1月15日"
annual_cscec_2025_report_field_001747,329,审计报告 > 十二、关联方关系及其交易（续）,中已披露的重要合营和联营企业的情况,到期日,,financial_field,"无固定到期日；三亚碧海锦诚商业管理有限公司；73,100 2024年1月12日"
annual_cscec_2025_report_field_001748,329,审计报告 > 十二、关联方关系及其交易（续）,中已披露的重要合营和联营企业的情况,到期日,,financial_field,"无固定到期日；青岛昌明置业有限公司；67,494 2024年8月30日"
annual_cscec_2025_report_field_001749,329,审计报告 > 十二、关联方关系及其交易（续）,中已披露的重要合营和联营企业的情况,到期日,,financial_field,"无固定到期日；柳州科城会展有限公司；36,842 2024年12月24日"
annual_cscec_2025_report_field_001750,329,审计报告 > 十二、关联方关系及其交易（续）,中已披露的重要合营和联营企业的情况,到期日,,financial_field,"无固定到期日；天津骏业共创置业有限公司；20,502 2024年1月10日"
annual_cscec_2025_report_field_001751,329,审计报告 > 十二、关联方关系及其交易（续）,中已披露的重要合营和联营企业的情况,到期日,,financial_field,"无固定到期日；厦门悦琴房地产有限公司；15,000 2024年6月27日"
annual_cscec_2025_report_field_001752,329,审计报告 > 十二、关联方关系及其交易（续）,中已披露的重要合营和联营企业的情况,到期日,,financial_field,"无固定到期日；西安合汇兴尚置业有限公司；12,500 2024年1月12日"
annual_cscec_2025_report_field_001753,329,审计报告 > 十二、关联方关系及其交易（续）,中已披露的重要合营和联营企业的情况,到期日,,financial_field,"无固定到期日；兴创企业有限公司；9,150 2024年1月12日"
annual_cscec_2025_report_field_001754,329,审计报告 > 十二、关联方关系及其交易（续）,中已披露的重要合营和联营企业的情况,到期日,,financial_field,"无固定到期日；柳州科城生态园林有限公司；7,849 2024年12月24日"
annual_cscec_2025_report_field_001755,329,审计报告 > 十二、关联方关系及其交易（续）,中已披露的重要合营和联营企业的情况,到期日,,financial_field,"无固定到期日；包头市中海宏洋地产有限公司；2024年2月5日 2026年6月30日；5,000；温州中建科工奥体项目管理有限公司；492 2024年8月12日"
annual_cscec_2025_report_field_001756,329,审计报告 > 十二、关联方关系及其交易（续）,中已披露的重要合营和联营企业的情况,到期日,,financial_field,无固定到期日；石家庄科运会展服务有限公司；454 2024年10月17日
annual_cscec_2025_report_field_001757,329,审计报告 > 十二、关联方关系及其交易（续）,中已披露的重要合营和联营企业的情况,到期日,,financial_field,无固定到期日；温州中建科工奥体项目管理有限公司；364 2024年2月25日
annual_cscec_2025_report_field_001758,329,审计报告 > 十二、关联方关系及其交易（续）,中已披露的重要合营和联营企业的情况,到期日,,financial_field,无固定到期日；中建钢构武汉蔡甸建设工程有限公司；220 2024年11月1日
annual_cscec_2025_report_field_001759,329,审计报告 > 十二、关联方关系及其交易（续）,中已披露的重要合营和联营企业的情况,到期日,,financial_field,无固定到期日；中建钢构武汉蔡甸建设工程有限公司；198 2024年12月6日
